running_sec,lub_sec,idletravel_m,h1_cuttingtime_sec,h2_cuttingtime_sec,h1_cuttinglength_m,h2_cuttinglength_m,h1_piercings,h2_piercings,file_name
8111530,24387,122919.0703125,2831932,0,185132.21875,0.0,273899,0,20210819_224430.bin
8112128,24985,122942.6484375,2832098,0,185165.140625,0.0,274067,0,20210819_225430.bin
8112726,25583,122971.03125,2832313,0,185198.359375,0.0,274332,0,20210819_230430.bin
8113323,26180,123001.09375,2832513,0,185229.4375,0.0,274577,0,20210819_231430.bin
8113921,26778,123033.9140625,2832736,0,185268.84375,0.0,274838,0,20210819_232430.bin
8114519,27376,123052.671875,2832866,0,185294.96875,0.0,274959,0,20210819_233430.bin
8115117,27974,123084.390625,2833105,0,185331.171875,0.0,275236,0,20210819_234430.bin
8115715,28572,123090.78125,2833134,0,185338.234375,0.0,275255,0,20210819_235430.bin
8116313,29170,123090.78125,2833134,0,185338.234375,0.0,275255,0,20210820_000430.bin
8116791,29648,123090.796875,0,0,0.0,0.0,0,0,20210820_002742.bin
8117389,273,123116.5546875,2833298,0,185355.921875,0.0,275308,0,20210820_003742.bin
8117987,871,123120.71875,2833332,0,185358.234375,0.0,275320,0,20210820_004742.bin
8118585,1469,123120.71875,2833332,0,185358.234375,0.0,275320,0,20210820_005742.bin
8119182,2066,123141.25,2833525,0,185375.015625,0.0,275426,0,20210820_010742.bin
8119780,2664,123165.3515625,2833843,0,185407.453125,0.0,275559,0,20210820_011742.bin
8120377,3261,123195.6640625,2834176,0,185439.046875,0.0,275768,0,20210820_012742.bin
8120975,3859,123215.078125,2834333,0,185455.109375,0.0,275864,0,20210820_013742.bin
8121572,4456,123243.2890625,2834645,0,185484.109375,0.0,276055,0,20210820_014742.bin
8122169,5053,123278.6015625,2835022,0,185520.625,0.0,276285,0,20210820_015742.bin
8122766,5650,123288.4140625,2835167,0,185534.984375,0.0,276360,0,20210820_020742.bin
8123364,6248,123314.140625,2835510,0,185568.875,0.0,276528,0,20210820_021742.bin
8124081,6965,123333.5703125,2835797,0,185599.609375,0.0,276655,0,20210820_023122.bin
8124679,7563,123349.46875,2836064,0,185628.3125,0.0,276766,0,20210820_024122.bin
8125278,8162,123363.1328125,2836200,0,185643.046875,0.0,276828,0,20210820_025122.bin
8125876,8760,123373.1328125,2836390,0,185663.8125,0.0,276908,0,20210820_030122.bin
8126475,9359,123374.109375,2836400,0,185664.46875,0.0,276914,0,20210820_031122.bin
8127072,9956,123394.4609375,2836726,0,185691.953125,0.0,277158,0,20210820_032122.bin
8127670,10554,123417.46875,2837107,0,185729.171875,0.0,277360,0,20210820_033122.bin
8128269,11153,123436.03125,2837399,0,185757.375,0.0,277513,0,20210820_034122.bin
8128866,11750,123460.1484375,2837770,0,185792.0,0.0,277760,0,20210820_035122.bin
8129464,12348,123480.046875,2838144,0,185827.53125,0.0,277959,0,20210820_040122.bin
8130062,12946,123490.2578125,2838292,0,185841.546875,0.0,278050,0,20210820_041122.bin
8130661,13545,123496.453125,2838381,0,185849.03125,0.0,278101,0,20210820_042122.bin
8131259,14143,123517.7890625,2838708,0,185879.4375,0.0,278328,0,20210820_043122.bin
8131857,14741,123537.640625,2839075,0,185914.984375,0.0,278526,0,20210820_044122.bin
8132455,15339,123559.9296875,2839352,0,185940.625,0.0,278689,0,20210820_045122.bin
8133053,15937,123583.4921875,2839724,0,185974.71875,0.0,278946,0,20210820_050122.bin
8133651,16535,123603.8359375,2840106,0,186011.125,0.0,279130,0,20210820_051122.bin
8134249,17133,123621.5859375,2840334,0,186033.015625,0.0,279276,0,20210820_052122.bin
8134846,17730,123633.6171875,2840648,0,186054.15625,0.0,279594,0,20210820_053122.bin
8135444,18328,123651.546875,2841007,0,186086.046875,0.0,279827,0,20210820_054122.bin
8136042,18926,123671.140625,2841331,0,186118.796875,0.0,280024,0,20210820_055122.bin
8136640,19524,123681.328125,2841450,0,186128.875,0.0,280124,0,20210820_060122.bin
8137239,20123,123684.1015625,2841450,0,186128.875,0.0,280124,0,20210820_061122.bin
8137838,20722,123690.578125,2841608,0,186136.171875,0.0,280157,0,20210820_062122.bin
8138436,21320,123691.1484375,2841619,0,186136.6875,0.0,280160,0,20210820_063122.bin
8139034,21918,123698.46875,2842031,0,186155.28125,0.0,280255,0,20210820_064122.bin
8139633,22517,123707.4765625,2842442,0,186169.953125,0.0,280472,0,20210820_065122.bin
8140231,23115,123718.6953125,2842856,0,186185.6875,0.0,280674,0,20210820_070122.bin
8140829,23713,123726.8125,2843264,0,186200.1875,0.0,280894,0,20210820_071122.bin
8141427,24311,123739.5078125,2843689,0,186216.859375,0.0,281084,0,20210820_072122.bin
8141966,24850,123747.0546875,2844007,0,186228.609375,0.0,281241,0,20210820_073122.bin
8142564,25448,123751.1953125,2844064,0,186246.859375,0.0,281262,0,20210820_074122.bin
8143163,26047,123757.6875,2844147,0,186275.109375,0.0,281292,0,20210820_075122.bin
8143762,26646,123757.6875,2844147,0,186275.109375,0.0,281292,0,20210820_080122.bin
8144361,27245,123757.6875,2844147,0,186275.109375,0.0,281292,0,20210820_081122.bin
8144959,27843,123757.6875,2844147,0,186275.109375,0.0,281292,0,20210820_082122.bin
8145558,28442,123757.6875,2844147,0,186275.109375,0.0,281292,0,20210820_083122.bin
8146157,150,123766.6328125,2844216,0,186277.546875,0.0,281312,0,20210820_084122.bin
8146755,748,123771.65625,2844253,0,186283.890625,0.0,281356,0,20210820_085122.bin
8147353,1346,123775.7421875,2844307,0,186291.0625,0.0,281403,0,20210820_090122.bin
8147952,1945,123775.7421875,2844307,0,186291.0625,0.0,281403,0,20210820_091122.bin
8148551,2544,123782.3359375,2844329,0,186295.65625,0.0,281422,0,20210820_092122.bin
8149150,3143,123792.59375,2844393,0,186310.265625,0.0,281479,0,20210820_093122.bin
8149748,3741,123800.859375,2844441,0,186320.359375,0.0,281528,0,20210820_094122.bin
8150347,4340,123805.2109375,2844467,0,186324.890625,0.0,281544,0,20210820_095122.bin
8150945,4938,123813.4765625,2844508,0,186336.953125,0.0,281576,0,20210820_100122.bin
8151544,5537,123829.4296875,2844582,0,186355.1875,0.0,281621,0,20210820_101122.bin
8152142,6135,123863.203125,2844732,0,186388.984375,0.0,281732,0,20210820_102122.bin
8152741,6734,123863.203125,2844732,0,186388.984375,0.0,281732,0,20210820_103122.bin
8153339,7332,123864.9140625,2844845,0,186391.8125,0.0,281748,0,20210820_104122.bin
8153937,7930,123866.90625,2844870,0,186395.109375,0.0,281750,0,20210820_105122.bin
8154536,8529,123868.953125,2844930,0,186400.5,0.0,281754,0,20210820_110122.bin
8155135,9128,123878.828125,2844985,0,186420.890625,0.0,281779,0,20210820_111122.bin
8155733,9726,123896.6875,2845133,0,186466.578125,0.0,281833,0,20210820_112122.bin
8156331,10324,123911.140625,2845250,0,186510.546875,0.0,281869,0,20210820_113122.bin
8156929,10922,123921.96875,2845372,0,186554.796875,0.0,281889,0,20210820_114122.bin
8157528,11521,123940.8203125,2845547,0,186620.46875,0.0,281919,0,20210820_115122.bin
8158126,12119,123948.4140625,2845602,0,186640.171875,0.0,281926,0,20210820_120122.bin
8158724,12717,123948.4140625,2845602,0,186640.171875,0.0,281926,0,20210820_121122.bin
8159323,13316,123951.5703125,2845608,0,186641.71875,0.0,281929,0,20210820_122122.bin
8159921,13914,123959.9375,2845667,0,186664.78125,0.0,281958,0,20210820_123122.bin
8160520,14513,123962.125,2845687,0,186668.3125,0.0,281969,0,20210820_124122.bin
8161118,15111,123962.4375,2845696,0,186668.6875,0.0,281971,0,20210820_125122.bin
8161717,15710,123962.96875,2845711,0,186669.296875,0.0,281974,0,20210820_130122.bin
8162315,16308,123963.640625,2845747,0,186670.90625,0.0,281982,0,20210820_131122.bin
8162914,16907,123964.1953125,2845770,0,186671.9375,0.0,281987,0,20210820_132122.bin
8163512,17505,123964.75,2845779,0,186672.359375,0.0,281989,0,20210820_133122.bin
8164111,18104,123964.75,2845780,0,186672.375,0.0,281989,0,20210820_134122.bin
8164709,18702,123964.8828125,2845794,0,186672.984375,0.0,281992,0,20210820_135122.bin
8165308,19301,123964.9453125,2845799,0,186673.1875,0.0,281993,0,20210820_140122.bin
8165906,19899,123965.734375,2845823,0,186674.15625,0.0,281998,0,20210820_141122.bin
8166505,20498,123966.0546875,2845847,0,186675.203125,0.0,282003,0,20210820_142122.bin
8167103,21096,123966.1171875,2845852,0,186675.390625,0.0,282004,0,20210820_143122.bin
8167701,21694,123967.3203125,2845902,0,186676.3125,0.0,282028,0,20210820_144122.bin
8168300,22293,123968.7421875,2846208,0,186685.6875,0.0,282032,0,20210820_145122.bin
8168898,22891,123977.1015625,2846262,0,186707.453125,0.0,282058,0,20210820_150122.bin
8169496,23489,123990.1640625,2846405,0,186773.1875,0.0,282079,0,20210820_151122.bin
8170095,24088,124003.6796875,2846554,0,186841.140625,0.0,282101,0,20210820_152122.bin
8170694,24687,124007.5703125,2846597,0,186861.109375,0.0,282107,0,20210820_153122.bin
8171292,25285,124008.5703125,2846629,0,186862.84375,0.0,282123,0,20210820_154122.bin
8171891,25884,124008.71875,2846639,0,186863.171875,0.0,282125,0,20210820_155122.bin
8172489,26482,124008.71875,2846639,0,186863.171875,0.0,282125,0,20210820_160122.bin
8173087,27080,124014.6015625,2846699,0,186883.40625,0.0,282151,0,20210820_161122.bin
8173686,27679,124020.5,2846775,0,186915.671875,0.0,282182,0,20210820_162122.bin
8174284,28277,124034.59375,2846929,0,186982.328125,0.0,282223,0,20210820_163122.bin
8174883,7,124054.6328125,2847060,0,187041.859375,0.0,282259,0,20210820_164122.bin
8175482,606,124058.2890625,2847106,0,187062.046875,0.0,282271,0,20210820_165122.bin
8176080,1204,124060.4375,2847133,0,187063.53125,0.0,282278,0,20210820_170122.bin
8176678,1802,124069.109375,2847365,0,187078.640625,0.0,282343,0,20210820_171122.bin
8177276,2400,124080.25,2847678,0,187099.046875,0.0,282430,0,20210820_172122.bin
8177874,2998,124089.2265625,2847912,0,187114.515625,0.0,282495,0,20210820_173122.bin
8178473,3597,124089.2265625,2847912,0,187114.515625,0.0,282495,0,20210820_174122.bin
8179070,4194,124102.0859375,2848273,0,187138.125,0.0,282596,0,20210820_175122.bin
8179668,4792,124118.21875,2848723,0,187167.640625,0.0,282720,0,20210820_180122.bin
8180266,5390,124134.4375,2849179,0,187197.484375,0.0,282847,0,20210820_181122.bin
8180864,5988,124144.984375,2849444,0,187215.015625,0.0,282921,0,20210820_182122.bin
8181462,6586,124145.671875,2849460,0,187216.109375,0.0,282930,0,20210820_183122.bin
8182061,7185,124152.4765625,2849570,0,187224.375,0.0,282992,0,20210820_184122.bin
8182659,7783,124164.8359375,2849799,0,187241.4375,0.0,283115,0,20210820_185122.bin
8183257,8381,124171.5234375,2849997,0,187253.6875,0.0,283167,0,20210820_190122.bin
8183856,8980,124185.6015625,2850388,0,187278.25,0.0,283271,0,20210820_191122.bin
8184454,9578,124197.2890625,2850735,0,187299.46875,0.0,283361,0,20210820_192122.bin
8185052,10176,124200.4921875,2850830,0,187305.15625,0.0,283385,0,20210820_193122.bin
8185651,10775,124201.703125,2850830,0,187305.15625,0.0,283385,0,20210820_194122.bin
8186250,11374,124203.8203125,2850849,0,187308.171875,0.0,283386,0,20210820_195122.bin
8186848,11972,124204.3828125,2850870,0,187309.625,0.0,283389,0,20210820_200122.bin
8187447,12571,124204.390625,2850873,0,187310.515625,0.0,283390,0,20210820_201122.bin
8188045,13169,124204.390625,2850873,0,187310.515625,0.0,283390,0,20210820_202122.bin
8188644,13768,124204.390625,2850873,0,187310.515625,0.0,283390,0,20210820_203122.bin
8189242,14366,124204.390625,2850873,0,187310.515625,0.0,283390,0,20210820_204122.bin
8189840,14964,124229.1328125,2851046,0,187350.6875,0.0,283525,0,20210820_205122.bin
8190438,15562,124260.984375,2851308,0,187380.71875,0.0,283625,0,20210820_210122.bin
8191037,16161,124272.4140625,2851435,0,187395.0,0.0,283647,0,20210820_211122.bin
8191635,16759,124272.4609375,2851455,0,187397.46875,0.0,283650,0,20210820_212122.bin
8192233,17357,124278.6328125,2851551,0,187406.828125,0.0,283689,0,20210820_213122.bin
8192832,17956,124280.8359375,2851660,0,187412.1875,0.0,283717,0,20210820_214122.bin
8193430,18554,124292.203125,2851702,0,187422.5,0.0,283746,0,20210820_215122.bin
8194028,19152,124298.90625,2851752,0,187431.375,0.0,283794,0,20210820_220122.bin
8194627,19751,124307.3046875,2851798,0,187441.15625,0.0,283834,0,20210820_221122.bin
8195225,20349,124319.8359375,2851920,0,187470.359375,0.0,283909,0,20210820_222122.bin
8195823,20947,124324.6328125,2851975,0,187476.28125,0.0,283965,0,20210820_223122.bin
8196422,21546,124326.8515625,2852043,0,187479.703125,0.0,283980,0,20210820_224122.bin
8197020,22144,124330.1484375,2852151,0,187484.796875,0.0,283994,0,20210820_225122.bin
8197619,22743,124330.3515625,2852158,0,187485.25,0.0,283996,0,20210820_230122.bin
8198217,23341,124335.953125,2852276,0,187504.171875,0.0,284011,0,20210820_231122.bin
8198815,23939,124337.671875,2852346,0,187514.5,0.0,284019,0,20210820_232122.bin
8199413,24537,124341.9765625,2852410,0,187521.90625,0.0,284026,0,20210820_233122.bin
8200012,25136,124350.671875,2852522,0,187531.96875,0.0,284103,0,20210820_234122.bin
8200609,25733,124381.3359375,2852886,0,187570.203125,0.0,284265,0,20210820_235122.bin
8201207,26331,124409.0234375,2853191,0,187600.109375,0.0,284431,0,20210821_000122.bin
8201804,26928,124443.96875,2853604,0,187643.484375,0.0,284612,0,20210821_001122.bin
8202402,27526,124466.8515625,2853852,0,187667.09375,0.0,284767,0,20210821_002122.bin
8203000,28124,124498.21875,2854206,0,187704.21875,0.0,284905,0,20210821_003122.bin
8203598,28722,124505.15625,2854289,0,187712.03125,0.0,284961,0,20210821_004122.bin
8204196,29320,124542.1953125,2854698,0,187753.796875,0.0,285160,0,20210821_005122.bin
8204794,308,124574.6953125,2854989,0,187782.984375,0.0,285312,0,20210821_010122.bin
8205391,905,124608.3984375,2855385,0,187824.9375,0.0,285487,0,20210821_011122.bin
8205930,1444,124612.9609375,2855393,0,187825.75,0.0,285491,0,20210821_012122.bin
8206527,2041,124643.96875,2855784,0,187865.09375,0.0,285697,0,20210821_013122.bin
8207125,2639,124673.7734375,2856109,0,187898.28125,0.0,285867,0,20210821_014122.bin
8207723,3237,124711.0859375,2856520,0,187942.0625,0.0,286053,0,20210821_015122.bin
8208321,3835,124717.0625,2856570,0,187947.25,0.0,286077,0,20210821_020122.bin
8208919,4433,124745.1796875,2856887,0,187977.59375,0.0,286268,0,20210821_021122.bin
8209517,5031,124776.6328125,2857172,0,188008.234375,0.0,286386,0,20210821_022122.bin
8210114,5628,124808.265625,2857579,0,188050.109375,0.0,286584,0,20210821_023122.bin
8210713,6227,124825.6015625,2857757,0,188069.796875,0.0,286663,0,20210821_024122.bin
8211311,6825,124845.3046875,2857988,0,188092.109375,0.0,286801,0,20210821_025122.bin
8211910,7424,124880.625,2858352,0,188130.53125,0.0,286956,0,20210821_030122.bin
8212508,8022,124911.875,2858750,0,188170.0,0.0,287163,0,20210821_031122.bin
8213106,8620,124931.1796875,2858947,0,188191.375,0.0,287249,0,20210821_032122.bin
8213705,9219,124957.015625,2859244,0,188220.234375,0.0,287435,0,20210821_033122.bin
8214303,9817,124989.765625,2859583,0,188256.25,0.0,287586,0,20210821_034122.bin
8214901,10415,125024.546875,2859998,0,188299.109375,0.0,287781,0,20210821_035122.bin
8215500,11014,125038.359375,2860129,0,188312.90625,0.0,287835,0,20210821_040122.bin
8216098,11612,125069.0546875,2860518,0,188352.0,0.0,288040,0,20210821_041122.bin
8216696,12210,125098.671875,2860837,0,188384.34375,0.0,288205,0,20210821_042122.bin
8217294,12808,125134.8203125,2861264,0,188428.4375,0.0,288392,0,20210821_043122.bin
8217892,13406,125144.53125,2861379,0,188442.125,0.0,288427,0,20210821_044122.bin
8218491,14005,125145.609375,2861427,0,188448.46875,0.0,288439,0,20210821_045122.bin
8219089,14603,125152.5625,2861459,0,188451.1875,0.0,288461,0,20210821_050122.bin
8219687,15201,125186.40625,2861867,0,188492.859375,0.0,288662,0,20210821_051122.bin
8220285,15799,125214.859375,2862179,0,188523.0,0.0,288838,0,20210821_052122.bin
8220882,16396,125250.21875,2862601,0,188568.3125,0.0,289015,0,20210821_053122.bin
8221481,16995,125267.359375,2862762,0,188582.953125,0.0,289131,0,20210821_054122.bin
8222078,17592,125302.609375,2863188,0,188628.515625,0.0,289308,0,20210821_055122.bin
8222677,18191,125309.9296875,2863246,0,188634.078125,0.0,289344,0,20210821_060122.bin
8223275,18789,125343.890625,2863653,0,188675.890625,0.0,289545,0,20210821_061122.bin
8223574,19088,125358.203125,2863804,0,188691.5,0.0,289611,0,20210821_084355.bin
8224232,19746,125363.0390625,2863885,0,188699.1875,0.0,289661,0,20210821_085355.bin
8224830,20344,125399.84375,2864298,0,188740.625,0.0,289866,0,20210821_090355.bin
8225429,20943,125411.0546875,2864403,0,188752.328125,0.0,289904,0,20210821_091355.bin
8226027,21541,125413.3046875,2864425,0,188754.0625,0.0,289922,0,20210821_092355.bin
8226625,22139,125433.84375,2864794,0,188785.6875,0.0,290215,0,20210821_093355.bin
8227222,22736,125446.421875,2865087,0,188810.734375,0.0,290490,0,20210821_094355.bin
8227820,23334,125472.375,2865470,0,188845.40625,0.0,290753,0,20210821_095355.bin
8228418,23932,125491.4296875,2865625,0,188863.953125,0.0,290847,0,20210821_100355.bin
8229015,24529,125522.2578125,2865803,0,188894.140625,0.0,290988,0,20210821_101355.bin
8229614,25128,125531.0078125,2865859,0,188904.890625,0.0,291023,0,20210821_102355.bin
8230211,25725,125531.40625,2865859,0,188904.890625,0.0,291023,0,20210821_103355.bin
8230809,26323,125570.8046875,2866112,0,188953.109375,0.0,291227,0,20210821_104355.bin
8231406,26920,125610.734375,2866334,0,188993.953125,0.0,291412,0,20210821_105355.bin
8232004,27518,125649.234375,2866539,0,189033.109375,0.0,291572,0,20210821_110355.bin
8232601,28115,125690.3984375,2866778,0,189078.890625,0.0,291765,0,20210821_111355.bin
8233199,28713,125741.3359375,2867067,0,189132.53125,0.0,291999,0,20210821_112355.bin
8233796,397,125793.1328125,2867347,0,189185.875,0.0,292222,0,20210821_113355.bin
8234394,995,125826.9765625,2867547,0,189222.90625,0.0,292372,0,20210821_114355.bin
8234991,1592,125866.7578125,2867767,0,189262.828125,0.0,292560,0,20210821_115355.bin
8235589,2190,125912.0546875,2868042,0,189311.8125,0.0,292772,0,20210821_120355.bin
8236187,2788,125930.9296875,2868305,0,189373.171875,0.0,292899,0,20210821_121355.bin
8236784,3385,125966.640625,2868623,0,189446.34375,0.0,293096,0,20210821_122355.bin
8237382,3983,125989.984375,2868756,0,189474.1875,0.0,293170,0,20210821_123355.bin
8237981,4582,125989.984375,2868756,0,189474.1875,0.0,293170,0,20210821_124355.bin
8238579,5180,125989.984375,2868756,0,189474.1875,0.0,293170,0,20210821_125355.bin
8239178,5779,125989.984375,2868756,0,189474.1875,0.0,293170,0,20210821_130355.bin
8239776,6377,125989.984375,2868756,0,189474.1875,0.0,293170,0,20210821_131355.bin
8240373,6974,125993.828125,2868895,0,189480.90625,0.0,293194,0,20210821_132355.bin
8240971,7572,126012.2265625,2869415,0,189506.328125,0.0,293282,0,20210821_133355.bin
8241568,8169,126016.2421875,2869476,0,189509.234375,0.0,293293,0,20210821_134355.bin
8242165,8766,126033.1484375,2869959,0,189532.828125,0.0,293376,0,20210821_135355.bin
8242763,9364,126048.6640625,2870395,0,189554.25,0.0,293452,0,20210821_140355.bin
8243360,9961,126064.90625,2870909,0,189579.34375,0.0,293539,0,20210821_141355.bin
8243957,10558,126082.8046875,2871349,0,189600.703125,0.0,293615,0,20210821_142355.bin
8244554,11155,126096.765625,2871706,0,189618.09375,0.0,293681,0,20210821_143355.bin
8245152,11753,126111.3046875,2872178,0,189640.65625,0.0,293752,0,20210821_144355.bin
8245749,12350,126128.765625,2872599,0,189660.765625,0.0,293833,0,20210821_145355.bin
8246346,12947,126145.5,2873079,0,189684.59375,0.0,293908,0,20210821_150355.bin
8246944,13545,126161.234375,2873560,0,189708.078125,0.0,293990,0,20210821_151355.bin
8247541,14142,126174.921875,2873863,0,189723.03125,0.0,294043,0,20210821_152355.bin
8248138,14739,126181.3203125,2874003,0,189729.8125,0.0,294068,0,20210821_153355.bin
8248736,15337,126182.75,2874026,0,189730.640625,0.0,294073,0,20210821_154355.bin
8249334,15935,126185.0390625,2874140,0,189733.328125,0.0,294089,0,20210821_155355.bin
8250053,16654,126185.0859375,2874140,0,189733.328125,0.0,294089,0,20210821_160556.bin
8250652,17253,126195.625,2874470,0,189747.765625,0.0,294232,0,20210821_161556.bin
8251131,17732,126201.328125,2874666,0,189756.375,0.0,294314,0,20210821_162556.bin
8251790,18391,126205.0078125,2874731,0,189762.15625,0.0,294354,0,20210821_163556.bin
8252388,18989,126214.8671875,2874889,0,189776.84375,0.0,294457,0,20210821_164556.bin
8252987,19588,126223.3984375,2875032,0,189789.890625,0.0,294544,0,20210821_165556.bin
8253585,20186,126235.4609375,2875235,0,189807.96875,0.0,294669,0,20210821_170556.bin
8254183,20784,126241.25,2875340,0,189817.578125,0.0,294734,0,20210821_171556.bin
8254782,21383,126241.296875,0,0,0.0,0.0,0,0,20210821_203407.bin
8255381,21982,126241.296875,0,0,0.0,0.0,0,0,20210821_204407.bin
8255980,22581,126241.296875,0,0,0.0,0.0,0,0,20210821_205407.bin
8256518,23119,126241.296875,0,0,0.0,0.0,0,0,20210821_210453.bin
8257056,23657,126241.296875,0,0,0.0,0.0,0,0,20210821_211453.bin
8257654,24255,126246.671875,2875400,0,189823.46875,0.0,294767,0,20210821_212453.bin
8258251,24852,126279.2734375,2875795,0,189864.453125,0.0,294940,0,20210821_213453.bin
8258849,25450,126299.828125,2876016,0,189885.171875,0.0,295088,0,20210821_214453.bin
8259447,26048,126299.828125,2876016,0,189885.171875,0.0,295088,0,20210821_215453.bin
8260045,26646,126299.828125,2876016,0,189885.171875,0.0,295088,0,20210821_220453.bin
8260643,27244,126299.828125,2876016,0,189885.171875,0.0,295088,0,20210821_221453.bin
8261241,27842,126299.828125,2876016,0,189885.171875,0.0,295088,0,20210821_222453.bin
8261839,28440,126299.828125,2876016,0,189885.171875,0.0,295088,0,20210821_223453.bin
8262437,29038,126299.828125,2876016,0,189885.171875,0.0,295088,0,20210821_224453.bin
8263035,29636,126299.828125,2876016,0,189885.171875,0.0,295088,0,20210821_225453.bin
8263633,30234,126299.828125,2876016,0,189885.171875,0.0,295088,0,20210821_230453.bin
8263693,30294,126299.828125,2876016,0,189885.171875,0.0,295088,0,20210823_082608.bin
8263693,30294,126299.828125,2876016,0,189885.171875,0.0,295088,0,20210823_083608.bin
8264051,30652,126299.796875,0,0,0.0,0.0,0,0,20210823_084608.bin
8264649,31250,126299.796875,0,0,0.0,0.0,0,0,20210823_085608.bin
8265248,31849,126299.796875,0,0,0.0,0.0,0,0,20210823_090608.bin
8265846,32447,126307.171875,2876109,0,189894.96875,0.0,295124,0,20210823_091608.bin
8266443,332,126329.4140625,2876333,0,189917.625,0.0,295229,0,20210823_092608.bin
8267041,930,126357.8984375,2876687,0,189953.25,0.0,295398,0,20210823_093608.bin
8267639,1528,126374.546875,2876885,0,189972.15625,0.0,295507,0,20210823_094608.bin
8268236,2125,126375.3515625,2876896,0,189972.796875,0.0,295511,0,20210823_095608.bin
8268834,2723,126375.6328125,2876904,0,189973.3125,0.0,295514,0,20210823_100608.bin
8269431,3320,126376.4296875,2876914,0,189973.828125,0.0,295520,0,20210823_101608.bin
8270029,3918,126377.1328125,2876914,0,189973.828125,0.0,295520,0,20210823_102608.bin
8270625,4514,126409.40625,2877314,0,190015.234375,0.0,295698,0,20210823_103608.bin
8271222,5111,126440.96875,2877674,0,190050.9375,0.0,295901,0,20210823_104608.bin
8271820,5709,126441.984375,2877685,0,190051.8125,0.0,295909,0,20210823_105608.bin
8272417,6306,126475.5859375,2878097,0,190094.578125,0.0,296089,0,20210823_110608.bin
8273014,6903,126504.6328125,2878448,0,190128.390625,0.0,296283,0,20210823_111608.bin
8273611,7500,126530.8125,2878792,0,190163.015625,0.0,296446,0,20210823_112608.bin
8274207,8096,126565.8515625,2879190,0,190202.4375,0.0,296649,0,20210823_113608.bin
8274804,8693,126568.671875,2879236,0,190206.578125,0.0,296676,0,20210823_114608.bin
8275402,9291,126569.578125,2879242,0,190206.8125,0.0,296681,0,20210823_115608.bin
8275999,9888,126595.609375,2879553,0,190238.578125,0.0,296824,0,20210823_120608.bin
8276595,10484,126623.140625,2879949,0,190277.375,0.0,297029,0,20210823_121608.bin
8277192,11081,126646.6171875,2880274,0,190309.453125,0.0,297181,0,20210823_122608.bin
8277789,11678,126674.3359375,2880654,0,190346.125,0.0,297401,0,20210823_123608.bin
8278923,12812,126692.7109375,2880980,0,190372.71875,0.0,297544,0,20210823_125608.bin
8279520,13409,126692.7109375,2881018,0,190372.765625,0.0,297544,0,20210823_130608.bin
8280118,14007,126692.78125,2881037,0,190373.03125,0.0,297545,0,20210823_131608.bin
8280715,14604,126692.859375,2881057,0,190373.28125,0.0,297546,0,20210823_132608.bin
8281312,15201,126693.0,2881094,0,190373.8125,0.0,297548,0,20210823_133608.bin
8281910,15799,126693.078125,2881114,0,190374.078125,0.0,297549,0,20210823_134608.bin
8282507,16396,126699.1328125,2881209,0,190379.8125,0.0,297555,0,20210823_135608.bin
8283103,16992,126728.9140625,2881628,0,190411.453125,0.0,297581,0,20210823_140608.bin
8283700,17589,126753.140625,2881961,0,190434.34375,0.0,297634,0,20210823_141608.bin
8284297,18186,126777.1015625,2882379,0,190459.03125,0.0,297756,0,20210823_142608.bin
8284894,18783,126795.0,2882717,0,190477.609375,0.0,297869,0,20210823_143608.bin
8285491,19380,126803.9921875,2882972,0,190487.859375,0.0,297994,0,20210823_144608.bin
8286088,19977,126804.0859375,2883003,0,190490.40625,0.0,297994,0,20210823_145608.bin
8286685,20574,126804.0859375,2883003,0,190490.40625,0.0,297994,0,20210823_150608.bin
8287284,21173,126804.0859375,2883003,0,190490.40625,0.0,297994,0,20210823_151608.bin
8287883,21772,126804.0859375,2883003,0,190490.40625,0.0,297994,0,20210823_152608.bin
8288481,22370,126804.0859375,2883003,0,190490.40625,0.0,297994,0,20210823_153608.bin
8289080,22969,126804.0859375,2883003,0,190490.40625,0.0,297994,0,20210823_154608.bin
8289678,23567,126804.0859375,2883003,0,190490.40625,0.0,297994,0,20210823_155608.bin
8290275,24164,126804.3046875,2883013,0,190491.453125,0.0,297999,0,20210823_160608.bin
8290873,24762,126804.578125,2883023,0,190493.15625,0.0,298007,0,20210823_161608.bin
8291470,25359,126805.21875,2883060,0,190495.171875,0.0,298018,0,20210823_162608.bin
8292067,25956,126815.4296875,2883144,0,190509.40625,0.0,298120,0,20210823_163608.bin
8292665,26554,126819.96875,2883195,0,190518.453125,0.0,298181,0,20210823_164608.bin
8293263,27152,126825.28125,2883273,0,190527.546875,0.0,298226,0,20210823_165608.bin
8293860,27749,126832.8203125,2883347,0,190540.609375,0.0,298286,0,20210823_170608.bin
8294458,28347,126835.1171875,2883501,0,190546.265625,0.0,298323,0,20210823_171608.bin
8295055,56,126848.5390625,2883552,0,190555.765625,0.0,298363,0,20210823_172608.bin
8295294,295,126850.1875,2883565,0,190558.171875,0.0,298373,0,20210824_081737.bin
8295294,295,126850.1875,2883565,0,190558.171875,0.0,298373,0,20210824_082732.bin
8295294,295,126850.1875,2883565,0,190558.171875,0.0,298373,0,20210824_083732.bin
8295294,295,126850.1875,2883565,0,190558.171875,0.0,298373,0,20210824_084732.bin
8295294,295,126850.1875,2883565,0,190558.171875,0.0,298373,0,20210824_085732.bin
